BASELINE_2,10264649,457.4,321.2,2781.0
BASELINE_2,10264650,457.7,320.6,2781.0
BASELINE_2,10264651,457.6,320.5,2779.0
BASELINE_2,10264652,457.1,320.8,2777.0
BASELINE_2,10264653,457.2,321.3,2776.0
BASELINE_2,10264654,457.6,321.8,2777.0
BASELINE_2,10264655,457.9,321.6,2778.0
BASELINE_2,10264656,457.5,321.2,2779.0
BASELINE_2,10264657,457.1,320.7,2778.0
BASELINE_2,10264658,456.9,320.8,2778.0
BASELINE_2,10264659,457.1,321.0,2778.0
BASELINE_2,10264660,457.3,321.2,2781.0
BASELINE_2,10264661,457.6,321.2,2784.0
BASELINE_2,10264662,457.5,321.3,2787.0
BASELINE_2,10264663,457.5,321.2,2790.0
BASELINE_2,10264664,457.6,321.1,2790.0
BASELINE_2,10264665,457.7,321.1,2789.0
BASELINE_2,10264666,457.6,321.6,2790.0
BASELINE_2,10264667,457.5,322.1,2791.0
BASELINE_2,10264668,457.4,322.3,2794.0
BASELINE_2,10264669,457.5,322.2,2795.0
BASELINE_2,10264670,457.5,322.0,2795.0
BASELINE_2,10264671,457.4,322.0,2794.0
BASELINE_2,10264672,457.4,321.7,2795.0
BASELINE_2,10264673,457.6,321.5,2796.0
BASELINE_2,10264674,457.8,321.8,2798.0
BASELINE_2,10264675,457.5,322.4,2798.0
BASELINE_2,10264676,457.2,322.4,2798.0
BASELINE_2,10264677,457.2,321.9,2802.0
BASELINE_2,10264678,457.4,321.5,2805.0
BASELINE_2,10264679,457.4,321.7,2809.0
BASELINE_2,10264680,457.2,321.9,2809.0
BASELINE_2,10264681,457.2,321.7,2807.0
BASELINE_2,10264682,457.4,321.5,2805.0
BASELINE_2,10264683,457.5,321.3,2802.0
BASELINE_2,10264684,457.6,321.6,2803.0
BASELINE_2,10264685,457.8,321.7,2803.0
BASELINE_2,10264686,458.1,321.5,2804.0
BASELINE_2,10264687,458.4,321.3,2803.0
BASELINE_2,10264688,458.5,321.1,2800.0
BASELINE_2,10264689,458.6,321.0,2798.0
BASELINE_2,10264690,458.4,320.9,2794.0
BASELINE_2,10264691,458.1,320.9,2791.0
BASELINE_2,10264692,457.8,320.8,2787.0
BASELINE_2,10264693,457.7,320.8,2785.0
BASELINE_2,10264694,457.6,321.2,2785.0
BASELINE_2,10264695,457.6,321.6,2786.0
BASELINE_2,10264696,457.6,321.7,2790.0
BASELINE_2,10264697,457.8,321.4,2792.0
BASELINE_2,10264698,458.1,321.3,2794.0
BASELINE_2,10264699,458.4,321.6,2795.0
BASELINE_2,10264700,458.3,321.7,2797.0
BASELINE_2,10264701,458.1,321.5,2802.0
BASELINE_2,10264702,458.6,321.5,2805.0
BASELINE_2,10264703,459.3,321.7,2807.0
BASELINE_2,10264704,459.7,321.9,2806.0
BASELINE_2,10264705,459.2,322.1,2805.0
BASELINE_2,10264706,458.8,322.1,2805.0
BASELINE_2,10264707,458.8,322.0,2806.0
BASELINE_2,10264708,458.9,321.9,2806.0
BASELINE_2,10264709,458.9,321.9,2807.0
BASELINE_2,10264710,459.0,321.9,2808.0
BASELINE_2,10264711,459.0,321.9,2809.0
BASELINE_2,10264712,459.1,322.2,2807.0
BASELINE_2,10264713,459.1,322.4,2804.0
BASELINE_2,10264714,459.1,322.6,2806.0
BASELINE_2,10264715,459.3,322.7,2812.0
BASELINE_2,10264716,459.3,322.7,2817.0
BASELINE_2,10264717,459.0,322.8,2817.0
BASELINE_2,10264718,458.6,322.8,2819.0
BASELINE_2,10264719,458.3,322.9,2821.0
BASELINE_2,10264720,458.2,322.9,2821.0
BASELINE_2,10264721,458.3,322.9,2820.0
BASELINE_2,10264722,458.3,322.9,2820.0
BASELINE_2,10264723,458.2,322.5,2820.0
BASELINE_2,10264724,458.0,322.3,2819.0
BASELINE_2,10264725,458.6,322.3,2818.0
BASELINE_2,10264726,459.1,322.6,2817.0
BASELINE_2,10264727,459.5,322.6,2816.0
BASELINE_2,10264728,459.2,322.5,2814.0
BASELINE_2,10264729,458.9,322.5,2810.0
BASELINE_2,10264730,458.8,322.5,2808.0
BASELINE_2,10264731,458.7,322.4,2806.0
BASELINE_2,10264732,458.7,322.2,2807.0
BASELINE_2,10264733,458.7,321.9,2808.0
BASELINE_2,10264734,458.7,321.8,2808.0
BASELINE_2,10264735,458.6,321.9,2807.0
BASELINE_2,10264736,458.3,322.0,2806.0
BASELINE_2,10264737,458.1,322.0,2807.0
BASELINE_2,10264738,458.1,322.0,2813.0
BASELINE_2,10264739,458.2,321.8,2818.0
BASELINE_2,10264740,458.4,321.6,2820.0
BASELINE_2,10264741,458.5,321.3,2819.0
BASELINE_2,10264742,458.6,321.3,2818.0
BASELINE_2,10264743,458.5,321.4,2819.0
BASELINE_2,10264744,458.3,321.5,2822.0
BASELINE_2,10264745,458.1,321.6,2824.0
BASELINE_2,10264746,458.0,321.5,2826.0
BASELINE_2,10264747,458.0,321.4,2827.0
BASELINE_2,10264748,458.0,321.3,2828.0
BASELINE_2,10264749,457.8,321.2,2828.0
BASELINE_2,10264750,457.6,321.3,2828.0
BASELINE_2,10264751,457.7,321.6,2826.0
BASELINE_2,10264752,457.9,321.8,2823.0
BASELINE_2,10264753,458.2,322.0,2825.0
BASELINE_2,10264754,458.2,322.0,2828.0
BASELINE_2,10264755,458.0,322.0,2832.0
BASELINE_2,10264756,457.8,322.3,2831.0
BASELINE_2,10264757,457.8,322.5,2831.0
BASELINE_2,10264758,458.0,322.7,2832.0
BASELINE_2,10264759,458.2,322.7,2832.0
BASELINE_2,10264760,458.3,322.7,2832.0
BASELINE_2,10264761,458.3,322.6,2832.0
BASELINE_2,10264762,458.4,322.6,2830.0
BASELINE_2,10264763,458.6,322.5,2827.0
BASELINE_2,10264764,458.8,322.4,2825.0
BASELINE_2,10264765,458.8,322.4,2823.0
BASELINE_2,10264766,458.7,323.1,2823.0
BASELINE_2,10264767,458.6,323.8,2822.0
BASELINE_2,10264768,458.6,324.0,2821.0
BASELINE_2,10264769,458.9,323.7,2820.0
BASELINE_2,10264770,459.1,323.3,2820.0
BASELINE_2,10264771,459.0,323.5,2819.0
BASELINE_2,10264772,458.8,323.6,2819.0
BASELINE_2,10264773,458.8,323.8,2825.0
BASELINE_2,10264774,459.0,323.7,2831.0
BASELINE_2,10264775,459.2,323.7,2843.0
BASELINE_2,10264776,459.2,323.5,2848.0
BASELINE_2,10264777,459.0,323.4,2852.0
BASELINE_2,10264778,459.1,323.4,2851.0
BASELINE_2,10264779,459.1,323.3,2851.0
BASELINE_2,10264780,459.2,323.2,2850.0
BASELINE_2,10264781,459.0,323.1,2852.0
BASELINE_2,10264782,458.8,323.2,2854.0
BASELINE_2,10264783,458.8,323.4,2848.0
BASELINE_2,10264784,458.8,323.6,2840.0
BASELINE_2,10264785,458.9,323.8,2833.0
BASELINE_2,10264786,459.0,324.0,2833.0
BASELINE_2,10264787,459.0,323.9,2834.0
BASELINE_2,10264788,458.9,323.7,2835.0
BASELINE_2,10264789,458.7,323.5,2837.0
BASELINE_2,10264790,458.4,323.5,2837.0
BASELINE_2,10264791,458.2,323.6,2837.0
BASELINE_2,10264792,458.1,323.6,2837.0
BASELINE_2,10264793,458.2,323.7,2840.0
BASELINE_2,10264794,458.5,323.8,2844.0
BASELINE_2,10264795,458.7,323.9,2850.0
BASELINE_2,10264796,458.7,324.0,2852.0
BASELINE_2,10264797,458.8,323.7,2854.0
BASELINE_2,10264798,458.9,323.4,2854.0
BASELINE_2,10264799,459.0,323.1,2852.0
BASELINE_2,10264800,459.1,323.0,2851.0
BASELINE_2,10264801,459.2,322.9,2849.0
BASELINE_2,10264802,459.3,322.8,2849.0
BASELINE_2,10264803,459.1,323.3,2851.0
BASELINE_2,10264804,458.9,323.9,2854.0
BASELINE_2,10264805,458.8,324.4,2858.0
BASELINE_2,10264806,459.5,324.5,2862.0
BASELINE_2,10264807,460.1,324.5,2865.0
BASELINE_2,10264808,461.6,324.6,2867.0
BASELINE_2,10264809,462.7,324.5,2868.0
BASELINE_2,10264810,464.5,324.3,2865.0
BASELINE_2,10264811,465.7,324.1,2860.0
BASELINE_2,10264812,467.9,324.1,2856.0
BASELINE_2,10264813,469.8,323.6,2856.0
BASELINE_2,10264814,472.3,323.0,2857.0
BASELINE_2,10264815,474.0,322.0,2860.0
BASELINE_2,10264816,476.0,321.6,2865.0
BASELINE_2,10264817,477.6,321.3,2867.0
BASELINE_2,10264818,478.8,320.1,2865.0
BASELINE_2,10264819,479.5,319.1,2863.0
BASELINE_2,10264820,480.0,318.3,2862.0
BASELINE_2,10264821,480.3,318.4,2861.0
BASELINE_2,10264822,480.2,318.7,2861.0
BASELINE_2,10264823,479.6,318.9,2865.0
BASELINE_2,10264824,478.9,319.1,2870.0
BASELINE_2,10264825,477.6,318.2,2869.0
BASELINE_2,10264826,476.3,317.1,2864.0
BASELINE_2,10264827,474.8,316.3,2862.0
BASELINE_2,10264828,474.0,316.5,2865.0
BASELINE_2,10264829,473.2,316.6,2873.0
BASELINE_2,10264830,472.5,316.9,2881.0
BASELINE_2,10264831,471.9,317.5,2889.0
BASELINE_2,10264832,471.4,318.1,2882.0
BASELINE_2,10264833,471.1,318.3,2871.0
BASELINE_2,10264834,471.2,318.4,2861.0
BASELINE_2,10264835,471.6,318.6,2861.0
BASELINE_2,10264836,472.0,318.8,2863.0
BASELINE_2,10264837,471.9,319.0,2870.0
BASELINE_2,10264838,472.1,319.2,2875.0
BASELINE_2,10264839,472.2,319.2,2879.0
BASELINE_2,10264840,472.3,318.9,2880.0
BASELINE_2,10264841,472.4,318.7,2880.0
BASELINE_2,10264842,472.8,318.2,2875.0
BASELINE_2,10264843,473.2,318.0,2868.0
BASELINE_2,10264844,473.4,318.1,2861.0
BASELINE_2,10264845,473.2,318.4,2859.0
BASELINE_2,10264846,473.0,318.6,2857.0
BASELINE_2,10264847,473.2,318.7,2866.0
BASELINE_2,10264848,473.6,318.7,2878.0
BASELINE_2,10264849,474.0,318.8,2889.0
BASELINE_2,10264850,473.9,318.8,2887.0
BASELINE_2,10264851,473.9,318.8,2886.0
BASELINE_2,10264852,473.9,319.0,2885.0
BASELINE_2,10264853,474.1,319.2,2888.0
BASELINE_2,10264854,474.2,319.4,2884.0
BASELINE_2,10264855,474.2,319.3,2879.0
BASELINE_2,10264856,474.2,319.2,2874.0
BASELINE_2,10264857,474.3,319.2,2873.0
BASELINE_2,10264858,474.2,319.0,2871.0
BASELINE_2,10264859,474.0,318.7,2871.0
BASELINE_2,10264860,473.7,318.4,2874.0
BASELINE_2,10264861,473.4,318.3,2877.0
BASELINE_2,10264862,473.3,318.2,2880.0
BASELINE_2,10264863,473.2,318.2,2879.0
BASELINE_2,10264864,473.4,318.3,2879.0
BASELINE_2,10264865,473.6,318.4,2884.0
BASELINE_2,10264866,473.7,318.4,2888.0
BASELINE_2,10264867,473.6,318.6,2891.0
BASELINE_2,10264868,473.5,318.7,2891.0
BASELINE_2,10264869,473.5,318.9,2891.0
BASELINE_2,10264870,473.4,318.9,2890.0
BASELINE_2,10264871,473.3,318.7,2888.0
BASELINE_2,10264872,473.3,318.6,2886.0
BASELINE_2,10264873,473.4,318.5,2887.0
BASELINE_2,10264874,473.5,318.5,2888.0
BASELINE_2,10264875,473.4,318.5,2889.0
BASELINE_2,10264876,473.2,318.7,2888.0
BASELINE_2,10264877,473.2,318.9,2888.0
BASELINE_2,10264878,473.4,318.8,2888.0
BASELINE_2,10264879,473.2,318.4,2888.0
BASELINE_2,10264880,472.9,318.0,2888.0
BASELINE_2,10264881,472.4,317.9,2889.0
BASELINE_2,10264882,472.4,317.9,2890.0
BASELINE_2,10264883,472.7,318.1,2890.0
BASELINE_2,10264884,473.1,318.4,2891.0
BASELINE_2,10264885,473.6,318.7,2891.0
BASELINE_2,10264886,473.7,318.9,2891.0
BASELINE_2,10264887,474.0,319.1,2890.0
BASELINE_2,10264888,474.1,319.2,2889.0
BASELINE_2,10264889,474.1,318.8,2889.0
BASELINE_2,10264890,473.7,318.4,2889.0
BASELINE_2,10264891,473.4,318.0,2891.0
BASELINE_2,10264892,473.3,318.0,2892.0
BASELINE_2,10264893,473.3,318.0,2892.0
BASELINE_2,10264894,473.1,318.0,2891.0
BASELINE_2,10264895,472.9,318.0,2891.0
BASELINE_2,10264896,473.0,318.1,2893.0
BASELINE_2,10264897,473.2,318.5,2894.0
BASELINE_2,10264898,473.5,318.9,2894.0
BASELINE_2,10264899,473.4,318.8,2897.0
BASELINE_2,10264900,473.4,318.5,2900.0
BASELINE_2,10264901,473.4,318.1,2902.0
BASELINE_2,10264902,473.3,318.0,2902.0
BASELINE_2,10264903,473.1,318.3,2903.0
BASELINE_2,10264904,472.9,318.7,2903.0
BASELINE_2,10264905,472.8,318.9,2904.0
BASELINE_2,10264906,472.8,318.8,2905.0
BASELINE_2,10264907,473.0,318.7,2906.0
BASELINE_2,10264908,473.1,318.7,2907.0
BASELINE_2,10264909,473.1,318.6,2906.0
BASELINE_2,10264910,473.1,318.5,2905.0
BASELINE_2,10264911,473.1,318.3,2904.0
BASELINE_2,10264912,473.2,318.2,2903.0
BASELINE_2,10264913,473.3,318.0,2902.0
BASELINE_2,10264914,473.4,318.1,2901.0
BASELINE_2,10264915,473.4,318.4,2898.0
BASELINE_2,10264916,473.3,318.7,2897.0
BASELINE_2,10264917,473.0,318.8,2897.0
BASELINE_2,10264918,472.8,318.6,2899.0
BASELINE_2,10264919,472.7,318.4,2901.0
BASELINE_2,10264920,472.8,318.3,2901.0
BASELINE_2,10264921,473.1,318.3,2900.0
BASELINE_2,10264922,473.3,318.3,2900.0
BASELINE_2,10264923,473.6,318.3,2901.0
BASELINE_2,10264924,473.8,318.3,2902.0
BASELINE_2,10264925,473.7,318.7,2902.0
BASELINE_2,10264926,473.7,319.1,2903.0
BASELINE_2,10264927,473.5,319.5,2905.0
BASELINE_2,10264928,473.5,319.5,2907.0
BASELINE_2,10264929,473.2,319.3,2907.0
BASELINE_2,10264930,473.1,319.1,2907.0
BASELINE_2,10264931,472.9,319.0,2911.0
BASELINE_2,10264932,473.1,318.9,2916.0
BASELINE_2,10264933,473.0,319.3,2917.0
BASELINE_2,10264934,472.9,319.7,2913.0
BASELINE_2,10264935,472.8,320.0,2911.0
BASELINE_2,10264936,472.8,319.8,2913.0
BASELINE_2,10264937,472.7,319.6,2914.0
BASELINE_2,10264938,472.7,319.4,2914.0
BASELINE_2,10264939,472.8,319.3,2914.0
BASELINE_2,10264940,472.8,319.2,2916.0
BASELINE_2,10264941,472.8,319.2,2918.0
BASELINE_2,10264942,472.7,319.5,2918.0
BASELINE_2,10264943,472.7,319.8,2917.0
BASELINE_2,10264944,472.8,319.8,2916.0
BASELINE_2,10264945,472.9,319.5,2915.0
BASELINE_2,10264946,472.8,319.1,2914.0
BASELINE_2,10264947,472.7,319.1,2917.0
BASELINE_2,10264948,472.7,319.5,2920.0
BASELINE_2,10264949,472.8,319.9,2925.0
BASELINE_2,10264950,473.0,319.9,2928.0
BASELINE_2,10264951,473.1,319.6,2930.0
BASELINE_2,10264952,473.1,319.3,2930.0
BASELINE_2,10264953,472.8,319.5,2929.0
BASELINE_2,10264954,472.5,319.7,2929.0
BASELINE_2,10264955,472.3,320.1,2930.0
BASELINE_2,10264956,472.4,320.3,2930.0
BASELINE_2,10264957,472.5,320.4,2931.0
BASELINE_2,10264958,473.2,320.5,2936.0
BASELINE_2,10264959,474.0,320.7,2942.0
BASELINE_2,10264960,474.8,320.8,2943.0
BASELINE_2,10264961,474.3,320.8,2937.0
BASELINE_2,10264962,473.7,320.9,2930.0
BASELINE_2,10264963,473.1,321.0,2928.0
BASELINE_2,10264964,473.5,321.2,2928.0
BASELINE_2,10264965,473.8,321.2,2928.0
BASELINE_2,10264966,474.2,320.8,2928.0
BASELINE_2,10264967,474.2,320.5,2928.0
BASELINE_2,10264968,473.7,320.4,2929.0
BASELINE_2,10264969,473.2,320.7,2929.0
BASELINE_2,10264970,473.0,320.8,2928.0
BASELINE_2,10264971,473.4,320.8,2927.0
BASELINE_2,10264972,473.7,320.7,2933.0
BASELINE_2,10264973,473.7,320.6,2940.0
BASELINE_2,10264974,473.7,320.5,2943.0
BASELINE_2,10264975,473.7,320.3,2939.0
BASELINE_2,10264976,473.8,320.1,2934.0
BASELINE_2,10264977,473.8,320.0,2934.0
BASELINE_2,10264978,473.7,319.9,2930.0
BASELINE_2,10264979,473.4,319.8,2926.0
BASELINE_2,10264980,473.2,319.8,2923.0
BASELINE_2,10264981,473.0,319.7,2925.0
BASELINE_2,10264982,472.5,319.5,2924.0
BASELINE_2,10264983,472.0,319.3,2921.0
BASELINE_2,10264984,472.0,319.3,2919.0
BASELINE_2,10264985,472.5,319.4,2920.0
BASELINE_2,10264986,473.2,319.6,2921.0
BASELINE_2,10264987,474.2,319.9,2927.0
BASELINE_2,10264988,475.7,319.5,2932.0
BASELINE_2,10264989,477.3,319.0,2937.0
BASELINE_2,10264990,479.0,318.6,2938.0
BASELINE_2,10264991,481.2,319.1,2938.0
BASELINE_2,10264992,483.7,319.6,2939.0
BASELINE_2,10264993,486.1,319.6,2939.0
BASELINE_2,10264994,488.6,319.1,2941.0
BASELINE_2,10264995,490.5,318.5,2942.0
BASELINE_2,10264996,492.4,317.6,2943.0
BASELINE_2,10264997,493.3,316.9,2942.0
BASELINE_2,10264998,495.4,316.5,2942.0
BASELINE_2,10264999,496.7,317.1,2942.0
BASELINE_2,10265000,498.0,317.7,2941.0
BASELINE_2,10265001,497.9,317.9,2939.0
BASELINE_2,10265002,497.4,317.8,2938.0
BASELINE_2,10265003,496.7,317.5,2938.0
BASELINE_2,10265004,496.0,317.3,2938.0
BASELINE_2,10265005,495.8,317.2,2939.0
BASELINE_2,10265006,495.0,317.2,2941.0
BASELINE_2,10265007,494.3,317.0,2942.0
BASELINE_2,10265008,492.9,316.7,2939.0
BASELINE_2,10265009,492.3,316.5,2935.0
BASELINE_2,10265010,491.9,316.8,2933.0
BASELINE_2,10265011,492.1,317.4,2934.0
BASELINE_2,10265012,492.4,318.0,2936.0
BASELINE_2,10265013,492.5,318.1,2936.0
BASELINE_2,10265014,492.6,318.0,2937.0
BASELINE_2,10265015,492.8,317.8,2938.0
BASELINE_2,10265016,493.0,317.8,2940.0
BASELINE_2,10265017,492.9,317.7,2941.0
BASELINE_2,10265018,492.7,317.4,2944.0
BASELINE_2,10265019,492.7,317.2,2947.0
BASELINE_2,10265020,493.1,317.5,2950.0
BASELINE_2,10265021,493.4,317.9,2951.0
BASELINE_2,10265022,493.6,318.3,2947.0
BASELINE_2,10265023,493.7,318.3,2943.0
