BASELINE_1,8550562,451.6,338.6,2947.0
BASELINE_1,8550563,451.6,339.0,2947.0
BASELINE_1,8550564,451.7,339.4,2947.0
BASELINE_1,8550565,451.7,339.5,2949.0
BASELINE_1,8550566,451.7,339.5,2950.0
BASELINE_1,8550567,451.7,339.7,2951.0
BASELINE_1,8550568,451.7,340.0,2950.0
BASELINE_1,8550569,451.8,340.3,2949.0
BASELINE_1,8550570,451.8,340.3,2947.0
BASELINE_1,8550571,451.9,340.3,2946.0
BASELINE_1,8550572,452.0,340.3,2949.0
BASELINE_1,8550573,452.0,340.2,2953.0
BASELINE_1,8550574,451.9,340.2,2956.0
BASELINE_1,8550575,451.9,340.1,2955.0
BASELINE_1,8550576,452.0,340.0,2951.0
BASELINE_1,8550577,451.8,339.9,2948.0
BASELINE_1,8550578,451.6,339.8,2947.0
BASELINE_1,8550579,451.3,339.7,2949.0
BASELINE_1,8550580,451.3,339.6,2951.0
BASELINE_1,8550581,451.3,339.7,2951.0
BASELINE_1,8550582,451.1,339.7,2948.0
BASELINE_1,8550583,450.9,339.6,2945.0
BASELINE_1,8550584,450.7,339.6,2943.0
BASELINE_1,8550585,450.8,339.7,2944.0
BASELINE_1,8550586,450.9,339.8,2944.0
BASELINE_1,8550587,451.1,339.9,2942.0
BASELINE_1,8550588,451.2,339.9,2940.0
BASELINE_1,8550589,451.2,340.0,2940.0
BASELINE_1,8550590,451.1,339.9,2942.0
BASELINE_1,8550591,451.2,339.9,2945.0
BASELINE_1,8550592,451.3,340.0,2946.0
BASELINE_1,8550593,451.5,340.3,2946.0
BASELINE_1,8550594,451.8,340.5,2946.0
BASELINE_1,8550595,452.1,340.6,2946.0
BASELINE_1,8550596,452.2,340.7,2946.0
BASELINE_1,8550597,452.1,341.0,2946.0
BASELINE_1,8550598,452.1,341.1,2948.0
BASELINE_1,8550599,452.2,341.3,2949.0
BASELINE_1,8550600,452.2,341.3,2951.0
BASELINE_1,8550601,451.8,341.3,2950.0
BASELINE_1,8550602,451.5,341.0,2951.0
BASELINE_1,8550603,451.4,340.8,2951.0
BASELINE_1,8550604,451.7,340.8,2952.0
BASELINE_1,8550605,451.9,340.9,2952.0
BASELINE_1,8550606,452.1,341.3,2950.0
BASELINE_1,8550607,452.1,341.5,2947.0
BASELINE_1,8550608,451.9,341.1,2947.0
BASELINE_1,8550609,451.6,340.6,2949.0
BASELINE_1,8550610,451.4,340.3,2952.0
BASELINE_1,8550611,451.4,340.5,2951.0
BASELINE_1,8550612,451.2,340.9,2949.0
BASELINE_1,8550613,451.0,341.2,2949.0
BASELINE_1,8550614,450.6,341.4,2950.0
BASELINE_1,8550615,450.5,341.6,2953.0
BASELINE_1,8550616,450.4,341.6,2954.0
BASELINE_1,8550617,450.5,341.2,2954.0
BASELINE_1,8550618,450.6,340.8,2953.0
BASELINE_1,8550619,450.7,340.3,2945.0
BASELINE_1,8550620,450.7,340.3,2937.0
BASELINE_1,8550621,450.6,340.8,2933.0
BASELINE_1,8550622,450.4,341.3,2937.0
BASELINE_1,8550623,450.3,341.8,2940.0
BASELINE_1,8550624,450.4,341.9,2941.0
BASELINE_1,8550625,450.4,342.1,2941.0
BASELINE_1,8550626,450.7,341.6,2948.0
BASELINE_1,8550627,451.0,341.1,2954.0
BASELINE_1,8550628,450.7,340.7,2955.0
BASELINE_1,8550629,450.2,340.9,2948.0
BASELINE_1,8550630,449.6,341.0,2942.0
BASELINE_1,8550631,449.6,340.9,2943.0
BASELINE_1,8550632,449.5,340.8,2946.0
BASELINE_1,8550633,449.5,340.7,2949.0
BASELINE_1,8550634,449.6,340.7,2951.0
