0,468545,468904,360,567.1,436.2,2162
0,468928,469363,436,500.5,433.2,2243
0,469389,469575,187,517.0,392.6,2279
0,469584,472950,3367,522.5,381.1,2239
0,472970,475240,2271,510.6,387.9,2168
0,475267,475499,233,550.7,518.5,2212
0,475507,475617,111,555.1,528.6,2316
1,476337,477144,808,490.5,343.9,2456
1,477168,480146,2979,506.5,376.2,2401
1,480167,480303,137,522.8,390.2,2344
1,480317,480572,256,519.0,396.0,2216
1,480708,481327,620,506.3,394.8,2084
1,481346,481784,439,508.4,390.1,1846
1,481963,482053,91,533.5,405.6,1713
1,482069,483012,944,504.3,392.1,1829
2,483594,484199,606,496.0,381.2,2254
2,484229,484439,211,506.1,379.8,2366
2,484446,485849,1404,492.4,390.3,2200
2,485989,486152,164,519.4,393.0,1592
2,486161,486852,692,506.9,392.4,1620
2,486873,487340,468,503.3,383.2,1780
2,487365,488102,738,511.2,382.6,2034
2,488148,488536,389,511.3,378.0,2115
2,488557,490265,1709,505.4,383.7,1939
3,491106,491597,492,484.0,395.5,1870
3,491614,494281,2668,502.8,383.6,1785
3,494298,494599,302,502.4,385.8,1722
3,494608,494855,248,486.2,386.5,1725
3,494867,495107,241,500.2,387.7,1753
3,495267,495763,497,505.8,382.8,1788
3,495780,496678,899,516.3,386.6,1732
3,496685,497485,801,522.3,385.1,1797
4,498067,499433,1367,511.8,389.9,2109
4,499450,499884,435,507.6,371.5,2151
4,499902,501762,1861,504.5,383.8,1868
4,501782,501978,197,515.1,381.6,1762
4,501996,502586,591,499.0,385.9,1816
4,502758,503497,740,498.9,385.8,1672
4,503518,504971,1454,501.5,388.7,1728
5,505551,508263,2713,501.3,387.3,2103
5,508292,508894,603,505.3,383.8,1830
5,508910,511253,2344,500.0,389.0,1986
5,511260,512074,815,513.4,392.0,1827
6,512654,513359,706,505.0,397.4,1936
6,513384,513486,103,537.0,392.1,1780
6,513510,513802,293,510.5,392.0,1766
6,513824,513881,58,505.5,397.8,1724
6,514072,516496,2425,502.6,390.2,1339
6,516514,517213,700,508.8,386.4,1187
6,517220,519394,2175,506.2,383.5,1720
7,520086,520531,446,509.9,402.2,2142
7,520542,521676,1135,497.7,390.8,1832
7,521695,522726,1032,493.8,380.8,1910
7,522747,524316,1570,495.1,385.2,1852
7,524605,524965,361,497.4,382.1,1881
7,524973,525166,194,489.4,383.5,1736
7,525173,526906,1734,502.1,387.9,1499
8,527518,529152,1635,505.5,384.3,2003
8,529390,529739,350,511.3,399.5,1627
8,529746,530460,715,498.6,386.2,1532
8,530490,531015,526,494.7,382.9,1669
8,531050,531249,200,522.7,385.7,1784
8,531265,532729,1465,498.7,391.5,1913
8,532746,534434,1689,498.7,386.7,1912
9,535293,535642,350,529.4,377.9,2283
9,535663,535847,185,497.0,381.7,2131
9,535855,536474,620,503.3,386.2,1867
9,536497,536712,216,512.1,382.9,1873
9,536730,536823,94,505.1,384.3,1937
9,536851,536950,100,524.4,391.9,2001
9,537008,538024,1017,504.6,389.1,1917
9,538043,538308,266,496.0,371.6,1883
9,538329,538865,537,501.5,379.6,1955
9,538884,539083,200,495.6,381.5,1820
9,539101,540142,1042,506.4,381.1,1880
9,540160,541904,1745,500.8,373.0,2018
10,542484,542956,473,487.4,380.8,1951
10,542963,543846,884,500.6,381.8,1891
10,544180,544967,788,496.0,389.4,1532
10,545010,545247,238,425.3,368.0,1256
10,545269,545441,173,481.9,385.0,1272
10,545455,545948,494,503.5,388.4,1441
10,545972,545993,22,526.9,383.0,1551
10,546023,546285,263,497.4,386.2,1614
10,546304,546697,394,515.6,389.1,1756
10,546704,547229,526,506.0,393.8,1863
10,547248,547526,279,493.5,396.7,1889
10,547538,549461,1924,499.2,395.2,1883
11,550052,550574,523,492.2,385.0,1974
11,550594,551420,827,500.1,392.7,2040
11,551642,551832,191,506.5,378.7,1816
11,551841,552245,405,497.4,387.3,1747
11,552267,553295,1029,502.5,394.7,1588
11,553303,554607,1305,504.4,390.1,1738
11,554626,556561,1936,498.0,386.9,1944
12,557142,557820,679,485.3,381.5,2196
12,557835,558504,670,506.2,385.1,2011
12,558759,558913,155,504.9,385.3,1797
12,558929,563530,4602,503.0,383.9,1832
13,564111,565525,1415,506.7,384.2,2026
13,565546,566694,1149,505.5,394.1,1713
13,566838,567028,191,531.1,386.3,1479
13,567041,567283,243,507.6,390.9,1514
13,567292,569878,2587,509.9,388.5,1599
13,569886,571100,1215,510.0,387.6,1747
14,571682,574331,2650,500.1,390.1,1723
14,574375,574581,207,488.4,376.3,1735
14,574593,574887,295,503.2,384.1,1670
14,575092,577970,2879,511.0,392.6,1256
15,578550,578944,395,521.7,385.6,1714
15,578959,579331,373,507.9,388.6,1889
15,579350,580100,751,523.2,384.5,1739
15,580349,580466,118,493.9,375.5,1613
15,580487,580766,280,513.8,383.0,1699
15,580784,582831,2048,516.4,391.0,1678
15,582849,585690,2842,517.4,387.5,1779
16,586388,586647,260,526.5,395.4,2253
16,586871,587060,190,485.7,371.0,2244
16,587080,587633,554,497.2,389.8,2009
16,587833,587986,154,513.9,383.0,1893
16,588004,589304,1301,499.5,394.4,1686
16,589320,589820,501,503.2,394.8,1586
16,589841,590728,888,508.2,393.7,1743
16,590736,591003,268,502.3,397.9,1858
16,591024,591789,766,506.4,394.1,1848
16,591807,592626,820,506.8,388.7,1815
17,593207,593953,747,504.0,399.0,1629
17,594206,594460,255,506.0,396.1,1457
17,594466,595195,730,509.4,398.4,1419
17,595386,595554,169,513.6,449.0,1134
17,595573,596749,1177,507.1,393.9,1022
17,596796,596965,170,591.5,639.0,974
17,597026,597164,139,512.3,364.6,1018
17,597181,597428,248,504.1,390.3,1065
17,597436,598169,734,512.2,391.7,1138
17,598188,599746,1559,511.6,389.4,1408
18,600326,600686,361,516.1,375.2,1853
18,600778,600790,13,490.0,414.2,1745
18,600974,602025,1052,508.0,387.9,1381
18,602178,603195,1018,509.0,380.8,983
18,603237,603382,146,470.5,432.5,1019
18,603408,603643,236,505.9,373.5,1072
18,603653,604364,712,512.3,387.0,1175
18,604384,604554,171,495.7,396.7,1205
18,604567,604996,430,509.4,384.9,1138
18,605004,606441,1438,506.8,383.2,1262
18,606601,607399,799,503.3,398.7,1257
19,608253,608377,125,521.4,400.0,1702
19,608553,608786,234,509.3,411.3,1629
19,608795,610923,2129,501.8,385.0,1625
19,610949,612331,1383,496.4,384.7,1894
19,612350,613219,870,506.5,385.9,1520
19,613238,614552,1315,502.1,385.9,1472
20,718971,719626,656,533.8,422.0,2236
20,719655,721817,2163,519.8,378.1,2619
20,721824,722672,849,508.8,391.0,2509
20,722680,725518,2839,514.6,392.7,2256
21,726100,727838,1739,512.6,396.8,2736
21,727866,728493,628,519.2,397.6,2239
21,728501,728638,138,503.3,402.3,1936
21,728781,729318,538,517.4,393.5,2039
21,729335,729688,354,521.7,401.3,1957
21,729698,730140,443,508.2,396.3,2037
21,730265,731036,772,505.0,395.9,2125
21,731049,731441,393,521.5,397.2,1970
21,731450,732320,871,513.6,400.3,2080
22,732903,733450,548,507.9,391.0,2273
22,733487,733705,219,523.7,386.0,2188
22,733718,734250,533,509.8,395.4,1966
22,734270,734627,358,512.6,393.0,1740
22,734742,734793,52,513.2,390.5,1679
22,734967,735748,782,504.5,399.5,1704
22,735769,736107,339,519.8,395.9,1728
22,736128,736418,291,502.7,396.7,1865
22,736438,736946,509,515.9,395.9,1953
22,736966,737206,241,501.5,394.3,2044
22,737226,738014,789,507.9,394.0,1986
22,738034,738295,262,516.7,388.4,1915
22,738310,739100,791,514.1,393.8,1912
22,739108,739657,550,504.0,387.3,2095
23,740239,741096,858,510.5,396.3,1916
23,741260,741478,219,499.9,404.6,1785
23,741487,741840,354,506.2,404.6,1758
23,741848,742643,796,503.2,401.3,1663
23,742674,742858,185,527.3,394.2,1940
23,742879,745019,2141,509.3,387.8,2084
23,745029,745240,212,494.7,390.2,2082
23,745250,745890,641,513.1,392.4,2080
23,746077,746910,834,513.5,391.4,2030
24,747493,749856,2364,512.4,385.0,2299
24,749875,750071,197,511.6,393.0,2292
24,750238,751599,1362,497.0,398.6,1889
24,751631,751971,341,501.0,389.3,1985
24,751993,752671,679,505.3,390.7,2112
24,752690,753287,598,500.7,401.5,2077
24,753295,753632,338,502.6,382.6,1981
24,753656,753830,175,512.8,408.3,2044
25,754411,754720,310,500.0,401.8,1866
25,754744,755256,513,518.3,402.3,1771
25,755266,755733,468,506.5,398.1,1895
25,755834,755935,102,505.8,452.7,1876
25,756123,756843,721,507.1,394.1,1907
25,756863,757064,202,523.7,401.9,1682
25,757081,760816,3736,511.0,393.7,2099
26,761399,761860,462,513.8,385.6,2250
26,761881,762147,267,495.0,383.9,2094
26,762174,762313,140,522.8,388.0,2002
26,762321,763175,855,510.9,392.8,1898
26,763213,763538,326,504.7,397.0,1898
26,763721,763897,177,526.5,396.4,1763
26,763918,764294,377,502.1,396.6,1798
26,764302,765368,1067,507.7,393.0,1914
26,765393,765876,484,514.1,393.9,2041
26,765905,766741,837,525.7,394.6,2032
