BASELINE_1,383603,423.7,360.5,2084.0
BASELINE_1,383604,423.4,360.4,2084.0
BASELINE_1,383605,423.3,360.4,2084.0
BASELINE_1,383606,423.3,360.5,2084.0
BASELINE_1,383607,423.2,360.5,2086.0
BASELINE_1,383608,423.3,360.7,2087.0
BASELINE_1,383609,423.0,360.6,2088.0
BASELINE_1,383610,422.8,360.5,2088.0
BASELINE_1,383611,422.6,360.2,2087.0
BASELINE_1,383612,422.8,360.2,2087.0
BASELINE_1,383613,422.9,360.9,2087.0
BASELINE_1,383614,422.9,361.5,2088.0
BASELINE_1,383615,422.9,362.2,2088.0
BASELINE_1,383616,422.9,362.2,2088.0
BASELINE_1,383617,422.8,362.1,2087.0
BASELINE_1,383618,422.6,362.1,2085.0
BASELINE_1,383619,422.4,362.0,2084.0
BASELINE_1,383620,422.4,361.9,2084.0
BASELINE_1,383621,422.5,361.9,2084.0
BASELINE_1,383622,422.6,362.1,2085.0
BASELINE_1,383623,422.6,362.3,2085.0
BASELINE_1,383624,422.6,362.5,2084.0
BASELINE_1,383625,422.8,362.6,2083.0
BASELINE_1,383626,422.9,362.7,2081.0
BASELINE_1,383627,423.0,362.7,2084.0
BASELINE_1,383628,423.0,362.5,2088.0
BASELINE_1,383629,422.9,362.3,2091.0
BASELINE_1,383630,422.9,361.7,2089.0
BASELINE_1,383631,422.8,361.0,2087.0
BASELINE_1,383632,422.6,360.8,2085.0
BASELINE_1,383633,422.5,361.2,2086.0
BASELINE_1,383634,422.4,361.6,2086.0
BASELINE_1,383635,422.5,361.7,2085.0
BASELINE_1,383636,422.6,361.5,2082.0
BASELINE_1,383637,422.6,361.4,2080.0
BASELINE_1,383638,422.5,361.1,2081.0
BASELINE_1,383639,422.3,361.0,2083.0
BASELINE_1,383640,422.2,360.8,2084.0
BASELINE_1,383641,422.2,360.7,2085.0
BASELINE_1,383642,422.2,360.8,2085.0
BASELINE_1,383643,422.2,360.9,2085.0
BASELINE_1,383644,422.2,360.7,2084.0
