0,475374,475398,25,498.8,302.7,584.7,319.1,2.29,162
0,475846,475869,24,583.6,328.1,528.3,270.7,2.10,171
0,476074,476081,8,534.1,275.4,523.0,267.8,0.35,50
0,476535,476728,194,513.4,276.7,499.4,265.0,0.48,673
0,476783,476810,28,511.1,214.8,506.8,213.9,0.12,62
0,476851,476866,16,500.8,226.9,506.2,255.7,0.77,55
0,478540,478715,176,508.3,287.1,507.9,230.0,1.51,619
0,478765,478772,8,511.5,194.5,515.9,214.4,0.54,73
0,480204,480387,184,523.7,271.5,521.2,211.9,1.58,695
0,480415,480429,15,514.2,221.4,517.0,253.4,0.85,70
0,480503,480509,7,538.9,280.0,535.7,270.2,0.27,43
0,481236,481272,37,505.2,252.4,477.3,121.7,3.52,196
0,481378,481395,18,476.2,112.2,445.4,74.7,1.26,118
0,481539,481562,24,449.2,67.2,532.3,61.5,2.16,175
0,481785,481811,27,530.0,63.3,524.7,181.4,3.09,234
0,481908,481928,21,530.6,176.6,501.0,222.8,1.44,144
1,483120,483138,19,531.2,221.9,490.5,245.6,1.24,107
1,483412,483424,13,508.0,244.7,533.5,241.8,0.67,70
1,484083,484246,164,512.3,249.9,503.4,331.3,2.17,1783
1,486644,486797,154,501.1,234.2,485.7,391.2,4.17,785
1,487803,488014,212,494.4,235.3,467.9,246.3,0.75,718
1,488276,488287,12,509.0,272.1,529.5,277.3,0.55,69
1,488455,488495,41,510.7,219.8,511.6,112.4,2.82,141
1,488646,488691,46,513.4,120.7,493.6,255.1,3.57,294
1,488854,488879,26,489.3,291.4,507.2,384.2,2.50,211
1,489020,489040,21,503.9,389.6,519.1,413.9,0.76,90
1,489206,489268,63,528.5,431.5,466.7,155.1,7.47,443
2,490507,490704,198,529.5,226.0,524.7,328.3,2.71,692
2,490790,490801,12,538.8,273.9,511.9,269.6,0.71,69
2,491092,491100,9,508.1,293.1,496.8,291.7,0.30,42
2,493887,493892,6,522.7,244.8,513.6,237.4,0.31,52
2,494485,494663,179,503.4,281.2,512.1,357.0,2.02,801
2,494688,494902,215,518.5,309.2,510.1,199.8,2.90,486
2,494928,494936,9,502.6,224.3,496.3,247.4,0.63,79
2,495752,495966,215,490.0,309.9,483.3,367.3,1.53,678
2,496047,496080,34,499.3,267.6,538.0,37.5,6.11,432
2,496449,496493,45,521.4,148.1,501.3,266.1,3.15,188
3,497959,498154,196,520.2,342.5,494.4,271.7,1.99,757
3,498761,499058,298,508.8,356.7,518.2,317.9,1.06,666
3,499130,499139,10,523.2,334.2,511.7,320.2,0.48,58
3,500267,500436,170,525.0,288.7,486.2,416.6,3.54,674
3,500740,500745,6,508.6,274.0,506.6,285.3,0.30,41
3,502359,502544,186,508.0,293.3,496.7,251.7,1.14,702
3,502582,502587,6,503.4,247.6,507.3,259.0,0.32,51
3,503464,503488,25,505.2,293.9,486.5,174.2,3.20,252
3,503760,503788,29,485.2,150.2,609.4,191.0,3.42,227
3,504131,504171,41,606.5,200.4,493.2,385.6,5.72,304
4,505183,505224,42,439.8,270.6,646.2,249.6,5.42,232
4,505440,505481,42,643.3,261.5,476.9,295.3,4.45,249
4,505630,505651,22,484.7,294.8,530.6,293.4,1.21,120
4,506145,506355,211,516.6,290.9,552.7,186.2,2.92,661
4,506419,506430,12,547.5,232.6,546.0,248.1,0.41,64
4,506824,506846,23,543.8,295.2,523.1,226.5,1.90,140
4,507409,507429,21,508.7,205.1,456.5,228.6,1.50,122
4,507659,507680,22,466.7,237.1,515.3,273.6,1.60,135
4,507951,507974,24,516.7,259.6,477.7,183.2,2.26,154
4,509482,509503,22,481.6,188.4,505.8,245.5,1.63,129
4,509603,509782,180,496.8,251.9,499.0,319.9,1.80,770
4,511049,511076,28,510.4,320.3,505.3,434.3,3.03,194
4,511482,511506,25,510.1,416.4,492.8,329.9,2.34,161
5,513076,513282,207,509.4,314.3,516.9,372.5,1.56,682
5,515544,515728,185,517.5,293.0,507.9,374.3,2.17,678
5,516916,516926,11,505.3,289.2,487.5,293.3,0.48,50
5,518338,518362,25,503.7,314.4,490.2,194.0,3.20,241
5,518525,518563,39,483.2,183.4,663.8,257.3,5.10,297
5,518699,518740,42,657.9,263.5,404.2,305.8,6.73,329
5,518888,518910,23,417.7,307.6,362.8,339.0,1.66,165
6,520052,520332,281,525.1,319.1,501.2,562.0,6.46,1032
6,520370,520420,51,489.1,84.1,494.2,144.9,1.60,88
6,520582,520605,24,514.9,181.7,524.7,272.7,2.41,195
6,521401,521410,10,517.6,264.7,499.2,270.6,0.51,60
6,525502,525537,36,505.9,296.6,598.6,247.4,2.76,196
6,525758,525763,6,596.9,253.3,607.0,245.8,0.33,48
6,525882,525925,44,604.7,245.3,458.3,265.2,3.86,278
6,526090,526112,23,454.6,283.0,493.0,283.2,1.01,129
7,527776,527785,10,532.5,263.0,514.5,264.6,0.47,54
7,528227,528462,236,513.4,294.3,526.1,303.1,0.41,619
