BASELINE_1,391337,414.7,205.0,3376.0
BASELINE_1,391338,414.5,205.1,3375.0
BASELINE_1,391339,414.7,205.8,3374.0
BASELINE_1,391340,415.0,206.5,3370.0
BASELINE_1,391341,416.5,202.5,3364.0
BASELINE_1,391342,418.1,197.9,3358.0
BASELINE_1,391343,419.5,193.5,3357.0
BASELINE_1,391344,419.8,193.9,3357.0
BASELINE_1,391345,420.1,196.4,3357.0
BASELINE_1,391346,420.6,198.8,3358.0
BASELINE_1,391347,421.1,200.9,3359.0
BASELINE_1,391348,421.3,200.0,3362.0
BASELINE_1,391349,421.2,199.2,3364.0
BASELINE_1,391350,422.8,199.5,3366.0
BASELINE_1,391351,424.3,200.4,3366.0
BASELINE_1,391352,425.0,201.3,3367.0
BASELINE_1,391353,424.1,201.3,3368.0
BASELINE_1,391354,423.5,201.3,3368.0
BASELINE_1,391355,423.7,201.4,3370.0
BASELINE_1,391356,423.9,201.9,3372.0
BASELINE_1,391357,423.3,202.3,3375.0
BASELINE_1,391358,422.6,204.0,3376.0
BASELINE_1,391359,422.6,205.2,3375.0
BASELINE_1,391360,423.4,205.3,3372.0
BASELINE_1,391361,424.7,204.2,3369.0
BASELINE_1,391362,425.7,204.6,3367.0
BASELINE_1,391363,426.3,206.2,3366.0
BASELINE_1,391364,426.3,208.0,3371.0
BASELINE_1,391365,425.7,208.0,3375.0
BASELINE_1,391366,425.1,208.1,3381.0
BASELINE_1,391367,424.8,207.9,3382.0
BASELINE_1,391368,425.0,206.4,3383.0
BASELINE_1,391369,425.0,204.9,3382.0
BASELINE_1,391370,425.0,203.6,3381.0
BASELINE_1,391371,424.6,203.8,3379.0
BASELINE_1,391372,424.1,203.9,3374.0
BASELINE_1,391373,423.7,203.9,3371.0
BASELINE_1,391374,423.3,202.8,3370.0
BASELINE_1,391375,423.3,201.7,3376.0
BASELINE_1,391376,423.2,201.3,3382.0
BASELINE_1,391377,423.3,202.0,3381.0
BASELINE_1,391378,423.4,202.8,3375.0
BASELINE_1,391379,423.7,204.1,3369.0
BASELINE_1,391380,423.8,205.3,3368.0
BASELINE_1,391381,424.5,207.1,3371.0
BASELINE_1,391382,425.0,207.5,3376.0
BASELINE_1,391383,425.4,208.0,3381.0
BASELINE_1,391384,425.1,208.3,3382.0
BASELINE_1,391385,425.0,208.1,3382.0
BASELINE_1,391386,425.6,207.9,3381.0
BASELINE_1,391387,426.2,207.3,3380.0
BASELINE_1,391388,425.7,206.9,3379.0
BASELINE_1,391389,424.7,206.6,3379.0
BASELINE_1,391390,424.3,206.8,3384.0
BASELINE_1,391391,425.4,206.9,3390.0
BASELINE_1,391392,426.6,206.8,3389.0
BASELINE_1,391393,426.6,206.9,3383.0
BASELINE_1,391394,425.6,207.2,3379.0
BASELINE_1,391395,424.5,207.8,3381.0
BASELINE_1,391396,422.6,207.9,3382.0
BASELINE_1,391397,421.4,206.1,3381.0
BASELINE_1,391398,420.4,204.1,3380.0
BASELINE_1,391399,420.7,203.2,3382.0
BASELINE_1,391400,420.8,204.2,3382.0
BASELINE_1,391401,420.9,205.3,3382.0
BASELINE_1,391402,421.5,205.6,3384.0
BASELINE_1,391403,422.3,205.7,3389.0
BASELINE_1,391404,423.3,205.7,3394.0
BASELINE_1,391405,424.5,205.9,3394.0
BASELINE_1,391406,425.3,206.4,3395.0
BASELINE_1,391407,425.8,206.6,3393.0
BASELINE_1,391408,425.8,206.6,3390.0
BASELINE_1,391409,425.6,207.5,3389.0
BASELINE_1,391410,425.3,208.1,3390.0
BASELINE_1,391411,425.0,208.8,3390.0
BASELINE_1,391412,425.1,209.0,3390.0
BASELINE_1,391413,425.6,209.2,3389.0
BASELINE_1,391414,426.3,208.6,3387.0
BASELINE_1,391415,426.1,207.3,3385.0
BASELINE_1,391416,425.5,206.6,3391.0
BASELINE_1,391417,424.8,206.7,3400.0
BASELINE_1,391418,425.1,207.0,3398.0
BASELINE_1,391419,425.4,207.3,3388.0
BASELINE_1,391420,425.7,207.5,3382.0
BASELINE_1,391421,425.8,207.1,3386.0
BASELINE_1,391422,425.9,206.7,3390.0
BASELINE_1,391423,426.4,206.3,3392.0
BASELINE_1,391424,426.7,207.2,3393.0
BASELINE_1,391425,426.8,208.0,3395.0
BASELINE_1,391426,426.6,208.9,3400.0
BASELINE_1,391427,427.0,209.1,3405.0
BASELINE_1,391428,427.3,209.3,3408.0
BASELINE_1,391429,426.3,209.2,3406.0
BASELINE_1,391430,425.0,208.9,3404.0
BASELINE_1,391431,423.2,208.6,3406.0
BASELINE_1,391432,422.4,208.5,3408.0
BASELINE_1,391433,421.6,208.9,3405.0
BASELINE_1,391434,422.9,209.3,3402.0
BASELINE_1,391435,424.6,209.9,3397.0
BASELINE_1,391436,426.6,210.0,3396.0
BASELINE_1,391437,426.9,210.3,3392.0
BASELINE_1,391438,427.0,210.4,3389.0
BASELINE_1,391439,426.8,210.5,3394.0
BASELINE_1,391440,426.9,210.6,3404.0
BASELINE_1,391441,427.3,210.7,3413.0
BASELINE_1,391442,427.7,209.8,3413.0
BASELINE_1,391443,427.8,208.8,3411.0
BASELINE_1,391444,427.9,208.0,3408.0
BASELINE_1,391445,427.5,208.2,3406.0
BASELINE_1,391446,427.2,208.6,3409.0
BASELINE_1,391447,427.0,209.2,3414.0
BASELINE_1,391448,427.2,209.8,3419.0
BASELINE_1,391449,427.7,210.2,3420.0
BASELINE_1,391450,428.2,209.1,3421.0
BASELINE_1,391451,429.2,207.9,3424.0
BASELINE_1,391452,429.8,207.2,3427.0
BASELINE_1,391453,430.3,208.4,3429.0
BASELINE_1,391454,430.3,209.1,3428.0
BASELINE_1,391455,429.3,209.3,3426.0
BASELINE_1,391456,428.2,208.6,3425.0
BASELINE_1,391457,426.8,208.3,3423.0
BASELINE_1,391458,426.5,207.9,3423.0
BASELINE_1,391459,426.9,207.7,3422.0
